0,-264.4582975698786,81.0140729320687,-319.60779357737357,-252.94127192945598,81.38210703122635,-318.95302054448274,-239.4984723189605,43.856862990644075,-316.2664938810596,-229.14924161681083,8.452758572876427,-326.38638253050686,-276.3201789702482,79.93500976403341,-320.16947915502533,-288.81122042218686,41.9459125355661,-317.80903084757364,-288.0505315424522,4.661692707571644,-325.69994533210837,-264.97092277516623,88.36192525443866,-318.5064452001793,-266.19160651643375,104.24515373026483,-315.2818824087094,-267.0340255607704,115.43654261125643,-312.4551577580986,-268.2375106163519,131.83689040853483,-307.53524890093064,-268.6697012548741,136.74513481002577,-306.6881601246365,-269.16933651047196,141.71879631023154,-306.53980947854603,-265.30686939678895,126.92240978304062,-308.66276824682876,-249.4366240936675,126.46301188849067,-308.0265828982566,-238.43998731903906,100.79146831138996,-306.0857683723187,-232.42196844172287,94.29971981602797,-285.94537972325344,-270.3910732905354,126.8700754765053,-309.57720619762125,-285.8104744167837,125.06465762369572,-312.97752177011523,-292.57458887397223,97.92952098457064,-314.3366932650256,-301.4787297218856,92.26974367969635,-295.0223814167221
1,-264.20223751656124,81.12643745293563,-319.9366628085187,-252.6053821141457,81.69233419504646,-318.99558986005445,-239.23896335013342,44.361679109604026,-315.7859828397002,-228.51760097441877,9.462331887846645,-326.50156023795324,-276.18830975007944,80.17911840728186,-320.64572188662845,-289.1415794031178,42.39347504943508,-317.8916776497754,-287.93717050946697,5.296190480276617,-325.7896231139079,-264.7853366280622,88.41034022079963,-318.7240218476193,-266.12235372495957,104.22522045456813,-315.37057279352865,-267.0740388875895,115.35520655087905,-312.470687737298,-268.492769570294,131.69834692595802,-307.42288600657946,-268.96772121889677,136.5963224775042,-306.53971256129176,-269.4833122249894,141.5669925585055,-306.3555781304603,-265.49857497329305,126.8123732125429,-308.4995683599534,-249.63841154454812,126.45935283316041,-307.55470289088504,-238.40477154149866,100.88226297010303,-305.675452131882,-232.33879774594757,94.42338945942613,-285.5374381066065,-270.5688892175964,126.72779043111603,-309.57335593735826,-285.9351122792778,124.8849650710351,-313.20333953248553,-292.7365360526873,97.77863787347152,-314.9737099779149,-302.0728277222023,91.96014504164606,-295.90895059262806
2,-264.0028957706912,81.94659602681145,-320.22053452925246,-252.30561585132125,82.32086541063562,-319.0630626313484,-239.13436411054585,44.654676265744975,-315.26506232135165,-228.22208988741153,9.891165582625593,-326.78982286205945,-276.14491915707083,81.09950747619266,-321.07039358534155,-289.51259703361865,43.504082426761904,-317.9302004008855,-287.66957527126533,6.554318400338936,-325.89333894732454,-264.61355769150305,89.18723169477437,-318.9592313013205,-266.04780686220715,104.9364548276398,-315.4814876277827,-267.09746755722205,116.00436753911163,-312.49760319216597,-268.71558454397007,132.28577159739464,-307.3160511768415,-269.2308023348721,137.17274240644429,-306.39654670999585,-269.7643218684872,142.13995872463448,-306.180054562337,-265.66562794033,127.42157765372855,-308.3644984101752,-249.81640544908413,127.21210436279478,-307.2025127373367,-238.41319495006397,101.70185114739726,-305.3876803115868,-232.33368042810838,95.28392794829367,-285.2399698771947,-270.725452303254,127.32207804286178,-309.5396154807897,-286.0396868750946,125.43361103165878,-313.35916211556037,-292.85121303052375,98.35484772876904,-315.4665727245257,-302.55685356538095,92.4601314122844,-296.61221447781196
3,-263.60966115168293,81.77502825154986,-320.7489150526079,-251.87100961399057,82.25550340800886,-319.14971523950146,-238.98334685983312,44.60352691837031,-314.4724367008479,-227.87448616838844,10.469100868461638,-327.3912245150738,-275.67665748063666,80.94121502455306,-322.1823218370322,-290.083656063129,43.870562308355474,-317.91662597474385,-287.0288620055361,7.08841399334765,-325.873848292763,-264.24198902775925,88.96901403688472,-319.4549630315239,-265.879664094021,104.60493277278664,-315.7275569794888,-267.10703492724065,115.57038156965741,-312.57400248216607,-269.03198621423684,131.74904209650225,-307.1806407718241,-269.6110575096792,136.617547157849,-306.2038768974558,-270.17716796182094,141.57866823798815,-305.93683333361463,-265.8984861709928,126.9209666006688,-308.2029702733646,-250.07173442699917,126.99339115227333,-306.73430224130345,-238.40160700084965,101.59506617268579,-304.98207899293027,-232.35106247975105,95.2695948332133,-284.79607060236174,-270.9228819645932,126.7895795888326,-309.55439126429917,-286.17021616837144,124.83712731897312,-313.6026988127304,-293.00912069933713,97.80443462252988,-316.1956826892574,-303.28020947248166,91.88953833215504,-297.6487769757186
4,-263.32675014210275,81.56604310994582,-321.13886028921837,-251.64378036007128,82.14940823081218,-319.13720562082915,-238.89326238880227,44.51608129634067,-314.0157310044316,-227.65428677145616,10.810808318211024,-327.8205899249204,-275.4347303036221,80.78423824873437,-322.89925989135395,-290.39235279150284,44.05618283864359,-317.8175503974263,-286.51501714316777,7.37963054845935,-325.66193402752833,-264.0097542115522,88.71609474977055,-319.770497168166,-265.7816924100512,104.28718256406361,-315.91126883829264,-267.114141370681,115.19246212638794,-312.65549026935673,-269.2307215619162,131.3050637548989,-307.1338738987929,-269.8511443472776,136.1615623204522,-306.1227857379165,-270.44081995655176,141.11840768962446,-305.8257837495514,-266.04670512819973,126.49888249229033,-308.1468212227122,-250.24050905639933,126.78056674455088,-306.49475314017815,-238.36938942237902,101.47277465883533,-304.7397228684253,-232.3617053041089,95.22648727978932,-284.51655028385403,-271.0326081716313,126.336016233414,-309.6369989816625,-286.2533322114309,124.3592218291339,-313.7648799457388,-293.13175304468615,97.36459062793674,-316.65324611371875,-303.7655759350007,91.47826622542904,-298.3015597905001
5,-262.97562982063994,79.47471399586695,-321.62450613703686,-251.43525137038472,80.76866146765528,-319.0331177931618,-238.7799901860135,43.88801492456547,-313.61669173767234,-227.386123955906,11.225115861216326,-328.37434483607285,-275.04012888543974,78.75653004184232,-323.73423550581384,-290.80878461476834,42.591662150819154,-317.5280162650631,-285.9245279967314,6.05079916572899,-325.16416801292735,-263.756682784528,86.55745838303201,-320.14829805400257,-265.7154598446626,102.04233887846641,-316.1237680147952,-267.168318822249,112.87638795710568,-312.75422775267873,-269.4647831976406,128.9269478870409,-307.12351658402906,-270.12862510268025,133.7715815021738,-306.08259426337946,-270.7495422095061,138.72288773652934,-305.7584569864799,-266.2346341218741,124.15373864912846,-308.1310558483036,-250.45209625430078,124.59489203781536,-306.3021915768055,-238.2568411487053,99.45566389086164,-304.4319155436952,-232.33144022713105,93.30936142433978,-284.1552682999417,-271.1938041208875,123.93005023350474,-309.67118959808045,-286.3613331620893,121.93443767611993,-313.96450271132517,-293.4006245077836,95.01875396382104,-317.20113117095445,-304.4819643731841,89.14307319950136,-299.1122522713127
6,-262.5895015431439,74.14517516716968,-322.12666258594254,-251.03642133166414,77.09002565453711,-319.3860237138862,-238.648325476406,42.29552374728488,-313.12867588757587,-227.38390736404256,11.762107681952411,-329.059742129848,-274.4265059597203,73.79391904706566,-324.5743444726726,-291.73168722132925,38.718227876441986,-317.07851906382064,-285.683991840875,2.859207606916704,-324.74689129229057,-263.5403856565535,81.0975719546942,-320.56208200485406,-265.7274796952791,96.44773973607522,-316.3814038858608,-267.28670636216964,107.16678420533042,-312.88958414468595,-269.6403899757239,123.1595578982046,-307.1255817947633,-270.32852176307483,127.9951535373951,-306.06409633962517,-270.9840238132129,132.94117745638093,-305.74839683220773,-266.4105462867663,118.4347924184623,-308.18120610146974,-250.66617786672577,118.62647027045129,-306.1302319020903,-238.01064427496638,93.75715227999012,-303.94769134685185,-232.20444346741792,87.64001589893428,-283.6308047896788,-271.38430630434596,118.13030748484401,-309.54489307264873,-286.39740287261463,116.08147597759128,-314.2928568637333,-293.8170660884947,89.31749095728037,-317.93676581924444,-305.42204910371083,83.3308579297895,-300.21935456017087
7,-262.22898498368227,74.13982530726594,-322.5821607585111,-250.48603372849243,77.13696192324184,-320.2541531382164,-238.6241953880971,41.97917588487137,-312.4091334666267,-227.663726018079,12.104998528267375,-329.4905062167036,-273.8469674751331,74.1073222507913,-325.3671368030082,-292.75171886250473,40.22698893897058,-316.7112598193539,-285.6847191512046,5.175864625183351,-324.57133224267966,-263.357693650707,80.9183189135868,-321.0149572712367,-265.7473782426664,96.10454693260334,-316.7517010366442,-267.38406353047776,106.655413005874,-313.1220795326053,-269.6878937596417,122.56272518797057,-307.1146813249364,-270.3803518392584,127.38815841048807,-306.0232064839523,-271.06836675399586,132.3298981907622,-305.742468668568,-266.49372691887356,117.85842572488701,-308.26340106983037,-250.79583410397237,117.6172669639631,-305.9257392684341,-237.7495790046524,92.99706612147685,-303.3508672924112,-232.06341952644314,86.80570083713276,-283.0262419677936,-271.43669534393763,117.53652683248836,-309.62274768549344,-286.34309357702693,115.35227295521666,-314.61363022225214,-294.20955622825534,88.76455454431468,-318.68246195489496,-306.31667921170373,82.59180521871006,-301.36435433341535
8,-262.09283069375465,74.81931139709978,-323.43148045684615,-250.54067123118298,77.9212290829656,-320.6534291426194,-238.7942759663881,41.37178384522944,-311.28948003774184,-228.39838799807382,12.4740962561052,-329.61393898663,-273.47456861002905,73.9981239339904,-326.73462011202173,-294.03672502196594,41.345397327356416,-316.7899749559334,-285.65320932621677,5.794813364146495,-324.30188996737,-263.3208154083505,81.4245274042798,-321.8853175018507,-265.85071805868,96.39456124117096,-317.4254427772108,-267.5381926507608,106.69143767299846,-313.51915251197573,-269.8225917953028,122.3560235999984,-306.8968936530625,-270.5316977689545,127.1504329326949,-305.72111353729446,-271.2873015823996,132.07893785127501,-305.54338391259273,-266.6693975341572,117.61954761494599,-308.1958135834723,-251.01209532905304,117.19164061770049,-305.64691283955085,-237.64308510423254,92.79361721203759,-302.4831607990563,-232.14530707870807,86.34125610884989,-282.1874184812881,-271.5852334844594,117.42872819242504,-309.6466677724493,-286.38476458622324,114.99033359503022,-314.7955545069213,-294.63391047024135,88.65047999489933,-319.66673689546565,-307.42075254831605,82.08630604537781,-302.9899135445715
9,-262.28238676784736,74.6558911455929,-324.4024057674671,-250.91175907886242,78.02029281376318,-321.11799440468474,-239.16842427050142,41.694952702222054,-310.5286451276764,-228.8995725112846,13.621080617916745,-329.95506752422887,-273.55434838219594,73.59225378085529,-328.32431169661527,-295.0899148379253,41.899946384019216,-317.29006168520954,-285.5896885085058,6.055155165974798,-324.07295202379316,-263.5417362318585,81.17359800504312,-322.66942257913496,-266.14414387617603,95.97963801063429,-317.8489833496676,-267.8756641376286,106.12301859320227,-313.6784207692454,-270.18847377928597,121.62089283559959,-306.67006601547223,-270.91673601356723,126.3968194288341,-305.4441862669816,-271.71981925898984,131.32076567614382,-305.32250970195673,-267.06470690227627,116.78732376263488,-307.9766180596829,-251.39123708424967,116.79618257488903,-305.4408798132503,-237.86030019696605,92.5220590393462,-301.81866523294156,-232.61750622462182,85.68969912735416,-281.572847992073,-271.9627481740115,116.82823972458296,-309.63933979861827,-286.710116595112,114.19653682880701,-314.88812925740797,-294.87061242223734,87.99070809553832,-320.70164322957896,-308.2563712817352,80.81378816025205,-304.7489347498389
